timestamp,action,order_id,side,type,price,quantity
603,ADD,511,SELL,LIMIT,9800,71
604,CANCEL,314,SELL,LIMIT,10003,45
605,CANCEL,438,SELL,LIMIT,10018,131
606,ADD,512,BUY,LIMIT,9811,55
607,ADD,513,BUY,LIMIT,9875,98
608,ADD,514,BUY,LIMIT,9899,111
609,ADD,515,BUY,LIMIT,9877,69
610,ADD,516,BUY,LIMIT,9824,160
611,CANCEL,173,BUY,LIMIT,9854,66
612,CANCEL,515,BUY,LIMIT,9877,69
613,ADD,517,SELL,MARKET,0,16
614,ADD,518,BUY,LIMIT,9823,124
615,ADD,519,BUY,LIMIT,9829,64
616,ADD,520,SELL,LIMIT,9841,149
617,CANCEL,395,BUY,LIMIT,9895,131
618,ADD,521,SELL,LIMIT,9873,110
619,CANCEL,424,SELL,LIMIT,10056,74
620,CANCEL,273,SELL,LIMIT,10012,78
621,ADD,522,BUY,LIMIT,9864,120
622,ADD,523,SELL,MARKET,0,151
623,CANCEL,500,BUY,LIMIT,9818,42
624,CANCEL,416,SELL,LIMIT,10003,1
625,ADD,524,SELL,LIMIT,9910,73
626,ADD,525,SELL,LIMIT,9848,49
627,ADD,526,BUY,LIMIT,9857,49
628,CANCEL,297,SELL,LIMIT,10004,106
629,ADD,527,BUY,LIMIT,9838,40
630,ADD,528,SELL,LIMIT,9888,100
631,ADD,529,SELL,LIMIT,9861,29
632,ADD,530,BUY,LIMIT,9809,36
633,CANCEL,508,BUY,LIMIT,9800,66
634,ADD,531,BUY,LIMIT,9829,127
635,CANCEL,480,BUY,LIMIT,9867,151
636,ADD,532,SELL,LIMIT,9822,34
637,ADD,533,BUY,LIMIT,9834,59
638,ADD,534,SELL,LIMIT,9843,10
639,ADD,535,SELL,MARKET,0,17
640,ADD,536,SELL,LIMIT,9865,102
641,ADD,537,SELL,LIMIT,9874,37
642,ADD,538,SELL,LIMIT,9920,123
643,ADD,539,BUY,LIMIT,9879,139
644,ADD,540,BUY,MARKET,0,11
645,ADD,541,BUY,LIMIT,9893,78
646,ADD,542,BUY,LIMIT,9885,57
647,ADD,543,SELL,LIMIT,9914,79
648,CANCEL,437,SELL,LIMIT,10051,68
649,ADD,544,BUY,LIMIT,9887,95
650,CANCEL,519,BUY,LIMIT,9829,64
651,ADD,545,SELL,LIMIT,9898,66
652,ADD,546,BUY,LIMIT,9912,110
653,ADD,547,SELL,LIMIT,9927,27
654,ADD,548,BUY,LIMIT,9866,70
655,ADD,549,BUY,LIMIT,9860,55
656,ADD,550,SELL,MARKET,0,105
657,CANCEL,503,BUY,LIMIT,9825,110
658,ADD,551,BUY,LIMIT,9910,57
659,ADD,552,BUY,LIMIT,9843,44
660,ADD,553,SELL,MARKET,0,128
661,ADD,554,BUY,LIMIT,9846,77
662,ADD,555,SELL,LIMIT,9888,66
663,ADD,556,BUY,LIMIT,9887,63
664,ADD,557,BUY,MARKET,0,73
665,ADD,558,SELL,LIMIT,9944,40
666,ADD,559,BUY,LIMIT,9886,127
667,ADD,560,BUY,LIMIT,9883,61
668,ADD,561,SELL,LIMIT,9859,172
669,ADD,562,BUY,LIMIT,9868,115
670,ADD,563,SELL,MARKET,0,76
671,ADD,564,SELL,LIMIT,9900,81
672,ADD,565,BUY,LIMIT,9852,112
673,ADD,566,SELL,LIMIT,9903,87
674,ADD,567,SELL,LIMIT,9907,55
675,ADD,568,BUY,LIMIT,9883,103
676,ADD,569,BUY,LIMIT,9918,94
677,ADD,570,SELL,LIMIT,9878,26
678,ADD,571,SELL,LIMIT,9909,94
679,ADD,572,BUY,LIMIT,9875,80
680,CANCEL,572,BUY,LIMIT,9875,80
681,ADD,573,BUY,LIMIT,9895,56
682,ADD,574,BUY,LIMIT,9907,90
683,ADD,575,SELL,MARKET,0,52
684,ADD,576,BUY,LIMIT,9923,90
685,ADD,577,BUY,LIMIT,9871,83
686,ADD,578,SELL,LIMIT,9909,32
687,ADD,579,SELL,LIMIT,9888,60
688,ADD,580,SELL,LIMIT,9876,22
689,ADD,581,SELL,LIMIT,9854,19
690,ADD,582,BUY,MARKET,0,93
691,ADD,583,SELL,LIMIT,9810,36
692,CANCEL,543,SELL,LIMIT,9914,72
693,ADD,584,SELL,LIMIT,9842,1
694,ADD,585,BUY,LIMIT,9819,64
695,ADD,586,SELL,LIMIT,9829,125
696,ADD,587,SELL,LIMIT,9848,97
697,ADD,588,BUY,LIMIT,9796,60
698,ADD,589,SELL,LIMIT,9845,88
699,ADD,590,SELL,LIMIT,9807,97
700,ADD,591,BUY,LIMIT,9841,60
701,CANCEL,418,SELL,LIMIT,10026,115
702,CANCEL,481,BUY,LIMIT,9864,12
703,CANCEL,531,BUY,LIMIT,9829,127
704,ADD,592,BUY,LIMIT,9832,78
705,CANCEL,506,BUY,LIMIT,9809,2
706,ADD,593,BUY,LIMIT,9877,112
707,ADD,594,BUY,LIMIT,9876,90
708,ADD,595,BUY,LIMIT,9859,115
709,ADD,596,SELL,LIMIT,9859,22
710,ADD,597,SELL,LIMIT,9863,78
711,ADD,598,BUY,MARKET,0,45
712,ADD,599,SELL,LIMIT,9824,70
713,ADD,600,SELL,LIMIT,9823,78
714,ADD,601,SELL,LIMIT,9775,41
715,CANCEL,140,BUY,LIMIT,9848,151
716,ADD,602,BUY,LIMIT,9784,100
717,ADD,603,BUY,LIMIT,9796,78
718,ADD,604,SELL,LIMIT,9789,23
719,ADD,605,SELL,LIMIT,9845,50
720,ADD,606,BUY,LIMIT,9855,83
721,ADD,607,SELL,LIMIT,9897,65
722,ADD,608,SELL,LIMIT,9839,125
723,ADD,609,SELL,LIMIT,9896,20
724,ADD,610,SELL,LIMIT,9859,113
725,ADD,611,BUY,LIMIT,9863,141
726,ADD,612,BUY,LIMIT,9815,165
727,ADD,613,SELL,MARKET,0,56
728,ADD,614,SELL,MARKET,0,30
729,CANCEL,602,BUY,LIMIT,9784,100
730,CANCEL,266,SELL,LIMIT,10050,103
731,ADD,615,SELL,LIMIT,9833,43
732,ADD,616,SELL,LIMIT,9833,84
733,ADD,617,BUY,LIMIT,9814,22
734,ADD,618,SELL,LIMIT,9857,30
735,ADD,619,SELL,LIMIT,9869,52
736,ADD,620,BUY,LIMIT,9841,89
737,ADD,621,SELL,LIMIT,9857,13
738,ADD,622,SELL,LIMIT,9867,50
739,ADD,623,BUY,LIMIT,9809,7
740,CANCEL,422,SELL,LIMIT,10015,58
741,ADD,624,BUY,LIMIT,9839,43
742,ADD,625,SELL,MARKET,0,63
743,ADD,626,SELL,LIMIT,9826,75
744,CANCEL,496,BUY,LIMIT,9821,31
745,ADD,627,SELL,LIMIT,9844,128
746,ADD,628,SELL,LIMIT,9838,60
747,ADD,629,BUY,LIMIT,9803,40
748,ADD,630,BUY,LIMIT,9835,73
749,ADD,631,BUY,LIMIT,9779,86
750,CANCEL,630,BUY,LIMIT,9835,73
751,ADD,632,SELL,LIMIT,9855,98
752,ADD,633,BUY,MARKET,0,98
753,ADD,634,BUY,LIMIT,9809,84
754,CANCEL,433,SELL,LIMIT,10034,75
755,ADD,635,BUY,LIMIT,9796,84
756,CANCEL,160,BUY,LIMIT,9809,134
757,ADD,636,BUY,MARKET,0,32
758,ADD,637,BUY,LIMIT,9799,1
759,CANCEL,445,SELL,LIMIT,9998,101
760,CANCEL,260,SELL,LIMIT,10032,13
761,ADD,638,SELL,LIMIT,9854,31
762,ADD,639,BUY,LIMIT,9806,35
763,ADD,640,BUY,LIMIT,9808,25
764,ADD,641,SELL,LIMIT,9843,63
765,ADD,642,BUY,LIMIT,9846,82
766,ADD,643,BUY,LIMIT,9827,117
767,ADD,644,BUY,LIMIT,9804,33
768,ADD,645,BUY,LIMIT,9833,118
769,ADD,646,BUY,LIMIT,9830,116
770,CANCEL,441,SELL,LIMIT,9999,28
771,ADD,647,SELL,LIMIT,9832,83
772,ADD,648,BUY,LIMIT,9827,42
773,CANCEL,516,BUY,LIMIT,9824,160
774,ADD,649,SELL,LIMIT,9821,41
775,CANCEL,585,BUY,LIMIT,9819,64
776,CANCEL,622,SELL,LIMIT,9867,50
777,ADD,650,BUY,LIMIT,9758,71
778,ADD,651,BUY,LIMIT,9833,116
779,ADD,652,BUY,LIMIT,9810,66
780,ADD,653,BUY,LIMIT,9815,113
781,ADD,654,BUY,LIMIT,9788,91
782,CANCEL,617,BUY,LIMIT,9814,22
783,ADD,655,BUY,LIMIT,9805,145
784,ADD,656,SELL,LIMIT,9816,27
785,ADD,657,SELL,LIMIT,9777,81
786,ADD,658,SELL,MARKET,0,37
787,ADD,659,BUY,LIMIT,9806,93
788,CANCEL,645,BUY,LIMIT,9833,118
789,ADD,660,SELL,LIMIT,9849,92
790,ADD,661,SELL,LIMIT,9794,65
791,ADD,662,SELL,LIMIT,9828,142
792,ADD,663,BUY,LIMIT,9804,36
793,ADD,664,SELL,LIMIT,9808,126
794,ADD,665,BUY,LIMIT,9731,142
795,ADD,666,SELL,LIMIT,9771,88
796,CANCEL,621,SELL,LIMIT,9857,11
797,ADD,667,BUY,LIMIT,9791,93
798,ADD,668,BUY,MARKET,0,45
799,ADD,669,SELL,LIMIT,9805,131
800,ADD,670,SELL,LIMIT,9826,45
801,CANCEL,637,BUY,LIMIT,9799,1
802,ADD,671,BUY,LIMIT,9755,47
803,ADD,672,SELL,LIMIT,9769,91
804,CANCEL,644,BUY,LIMIT,9804,33
805,ADD,673,SELL,LIMIT,9811,52
806,ADD,674,SELL,LIMIT,9813,60
807,ADD,675,SELL,LIMIT,9805,90
808,ADD,676,BUY,LIMIT,9777,116
809,ADD,677,SELL,LIMIT,9809,50
810,ADD,678,BUY,LIMIT,9791,85
811,ADD,679,BUY,LIMIT,9782,137
812,ADD,680,BUY,LIMIT,9815,107
813,ADD,681,SELL,LIMIT,9799,14
814,ADD,682,SELL,LIMIT,9838,100
815,ADD,683,SELL,LIMIT,9824,73
816,CANCEL,680,BUY,LIMIT,9815,107
817,ADD,684,BUY,LIMIT,9825,125
818,ADD,685,BUY,MARKET,0,86
819,CANCEL,654,BUY,LIMIT,9788,91
820,ADD,686,BUY,LIMIT,9824,26
821,ADD,687,SELL,LIMIT,9900,86
822,ADD,688,SELL,LIMIT,9854,61
823,ADD,689,SELL,LIMIT,9870,48
824,ADD,690,BUY,LIMIT,9849,21
825,CANCEL,607,SELL,LIMIT,9897,65
826,CANCEL,688,SELL,LIMIT,9854,61
827,ADD,691,BUY,LIMIT,9857,128
828,ADD,692,SELL,LIMIT,9903,75
829,ADD,693,BUY,LIMIT,9829,91
830,ADD,694,BUY,LIMIT,9840,47
831,ADD,695,SELL,LIMIT,9921,68
832,ADD,696,SELL,LIMIT,9909,8
833,ADD,697,BUY,LIMIT,9857,38
834,ADD,698,SELL,LIMIT,9881,70
835,ADD,699,BUY,LIMIT,9885,56
836,CANCEL,667,BUY,LIMIT,9791,93
837,CANCEL,695,SELL,LIMIT,9921,68
838,ADD,700,BUY,LIMIT,9926,70
839,CANCEL,623,BUY,LIMIT,9809,7
840,ADD,701,SELL,LIMIT,9894,36
841,ADD,702,SELL,LIMIT,9934,97
842,CANCEL,634,BUY,LIMIT,9809,84
843,CANCEL,512,BUY,LIMIT,9811,55
844,ADD,703,BUY,LIMIT,9905,108
845,CANCEL,558,SELL,LIMIT,9944,40
846,ADD,704,SELL,LIMIT,9913,144
847,ADD,705,BUY,LIMIT,9897,115
848,ADD,706,BUY,LIMIT,9907,82
849,ADD,707,BUY,LIMIT,9910,159
850,ADD,708,BUY,LIMIT,9944,76
851,ADD,709,SELL,LIMIT,9938,76
852,CANCEL,239,SELL,LIMIT,10016,50
853,CANCEL,665,BUY,LIMIT,9731,142
854,ADD,710,SELL,LIMIT,9974,117
855,ADD,711,BUY,LIMIT,9948,88
856,ADD,712,BUY,LIMIT,9996,60
857,CANCEL,152,BUY,LIMIT,9814,54
858,CANCEL,507,BUY,LIMIT,9819,61
859,ADD,713,SELL,LIMIT,10010,84
860,ADD,714,BUY,LIMIT,9962,98
861,ADD,715,BUY,LIMIT,9929,1
862,ADD,716,BUY,MARKET,0,113
863,ADD,717,SELL,LIMIT,9987,145
864,ADD,718,BUY,MARKET,0,93
865,ADD,719,BUY,LIMIT,9960,63
866,ADD,720,BUY,LIMIT,9966,84
867,ADD,721,SELL,LIMIT,9948,30
868,ADD,722,SELL,LIMIT,9955,75
869,ADD,723,BUY,LIMIT,9918,73
870,ADD,724,SELL,LIMIT,9926,59
871,ADD,725,SELL,LIMIT,9971,55
872,ADD,726,SELL,MARKET,0,30
873,ADD,727,SELL,LIMIT,9944,53
874,ADD,728,BUY,LIMIT,9938,75
875,ADD,729,SELL,LIMIT,9915,35
876,ADD,730,SELL,LIMIT,9976,40
877,CANCEL,663,BUY,LIMIT,9804,36
878,ADD,731,BUY,LIMIT,9972,34
879,CANCEL,255,SELL,LIMIT,10037,57
880,ADD,732,SELL,MARKET,0,100
881,ADD,733,SELL,LIMIT,9896,42
882,CANCEL,713,SELL,LIMIT,10010,84
883,ADD,734,SELL,LIMIT,9896,154
884,ADD,735,BUY,LIMIT,9915,99
885,ADD,736,SELL,LIMIT,9878,49
886,ADD,737,BUY,LIMIT,9912,31
887,ADD,738,SELL,LIMIT,9913,125
888,ADD,739,SELL,LIMIT,9910,58
889,ADD,740,SELL,LIMIT,9867,39
890,ADD,741,BUY,LIMIT,9886,61
891,ADD,742,BUY,LIMIT,9880,117
892,CANCEL,300,SELL,LIMIT,10000,68
893,CANCEL,509,BUY,LIMIT,9793,75
894,CANCEL,440,SELL,LIMIT,10043,21
895,ADD,743,SELL,LIMIT,9949,55
896,ADD,744,SELL,LIMIT,9929,114
897,ADD,745,SELL,LIMIT,9898,74
898,CANCEL,259,SELL,LIMIT,10051,33
899,CANCEL,743,SELL,LIMIT,9949,55
900,ADD,746,BUY,LIMIT,9838,1
901,ADD,747,SELL,LIMIT,9910,48
902,ADD,748,BUY,LIMIT,9871,58
903,ADD,749,BUY,LIMIT,9860,42
904,ADD,750,SELL,LIMIT,9896,64
905,ADD,751,SELL,LIMIT,9921,73
906,ADD,752,SELL,MARKET,0,112
907,ADD,753,SELL,LIMIT,9933,71
908,ADD,754,SELL,LIMIT,9914,56
909,ADD,755,BUY,LIMIT,9889,54
910,ADD,756,SELL,MARKET,0,103
911,ADD,757,BUY,LIMIT,9855,72
912,ADD,758,BUY,LIMIT,9914,80
913,ADD,759,BUY,LIMIT,9881,96
914,ADD,760,BUY,LIMIT,9883,2
915,ADD,761,BUY,LIMIT,9900,91
916,ADD,762,SELL,LIMIT,9957,99
917,ADD,763,BUY,LIMIT,9930,174
918,ADD,764,BUY,LIMIT,9938,3
919,ADD,765,SELL,LIMIT,9938,144
920,ADD,766,BUY,LIMIT,9979,97
921,ADD,767,BUY,LIMIT,10034,21
922,ADD,768,SELL,LIMIT,10020,72
923,ADD,769,BUY,LIMIT,10031,104
924,ADD,770,SELL,LIMIT,10067,69
925,ADD,771,BUY,LIMIT,10042,90
926,ADD,772,BUY,LIMIT,10030,97
927,ADD,773,SELL,MARKET,0,143
928,ADD,774,SELL,LIMIT,10062,45
929,ADD,775,SELL,LIMIT,10070,44
930,ADD,776,BUY,LIMIT,10017,134
931,ADD,777,SELL,LIMIT,10066,75
932,ADD,778,SELL,LIMIT,10032,174
933,CANCEL,693,BUY,LIMIT,9829,91
934,CANCEL,612,BUY,LIMIT,9815,165
935,ADD,779,BUY,LIMIT,10083,83
936,ADD,780,SELL,LIMIT,10118,79
937,ADD,781,BUY,LIMIT,10110,56
938,ADD,782,SELL,LIMIT,10117,63
939,ADD,783,SELL,LIMIT,10085,28
940,ADD,784,SELL,LIMIT,10085,52
941,ADD,785,SELL,LIMIT,10135,84
942,ADD,786,BUY,LIMIT,10088,81
943,ADD,787,SELL,LIMIT,10076,69
944,ADD,788,BUY,LIMIT,10056,84
945,ADD,789,SELL,LIMIT,10087,80
946,ADD,790,SELL,LIMIT,10056,1
947,ADD,791,BUY,LIMIT,10110,60
948,ADD,792,SELL,LIMIT,10105,105
949,ADD,793,BUY,LIMIT,10080,72
950,ADD,794,BUY,LIMIT,10072,36
951,ADD,795,BUY,MARKET,0,66
952,ADD,796,BUY,LIMIT,10128,96
953,ADD,797,SELL,LIMIT,10143,55
954,ADD,798,BUY,LIMIT,10058,86
955,ADD,799,BUY,LIMIT,10041,92
956,ADD,800,BUY,LIMIT,10056,14
957,ADD,801,BUY,LIMIT,10034,49
958,ADD,802,SELL,LIMIT,10084,96
959,ADD,803,SELL,LIMIT,10069,1
960,ADD,804,BUY,LIMIT,10000,131
961,ADD,805,BUY,LIMIT,10018,2
962,CANCEL,768,SELL,LIMIT,10020,50
963,ADD,806,BUY,LIMIT,9997,55
964,CANCEL,777,SELL,LIMIT,10066,75
965,ADD,807,BUY,LIMIT,10000,101
966,ADD,808,SELL,LIMIT,10018,54
967,CANCEL,603,BUY,LIMIT,9796,78
968,ADD,809,BUY,LIMIT,9993,36
969,CANCEL,678,BUY,LIMIT,9791,85
970,ADD,810,SELL,LIMIT,9973,26
971,ADD,811,SELL,MARKET,0,76
972,ADD,812,BUY,LIMIT,10000,162
973,ADD,813,SELL,LIMIT,10022,70
974,ADD,814,SELL,LIMIT,10069,86
975,ADD,815,SELL,LIMIT,10095,24
976,ADD,816,SELL,LIMIT,10073,151
977,ADD,817,SELL,LIMIT,10074,66
978,ADD,818,BUY,LIMIT,10040,83
979,ADD,819,BUY,LIMIT,10034,75
980,CANCEL,778,SELL,LIMIT,10032,174
981,ADD,820,SELL,LIMIT,10033,33
982,ADD,821,SELL,LIMIT,10037,62
983,CANCEL,655,BUY,LIMIT,9805,145
984,ADD,822,SELL,LIMIT,10035,117
985,CANCEL,757,BUY,LIMIT,9855,72
986,CANCEL,588,BUY,LIMIT,9796,60
987,ADD,823,BUY,LIMIT,9994,86
988,ADD,824,SELL,LIMIT,10009,36
989,ADD,825,SELL,LIMIT,10000,68
990,ADD,826,SELL,LIMIT,9963,165
991,ADD,827,BUY,LIMIT,9943,57
992,ADD,828,BUY,LIMIT,9971,82
993,ADD,829,BUY,LIMIT,9918,23
994,ADD,830,BUY,LIMIT,9957,66
995,ADD,831,SELL,LIMIT,9981,99
996,ADD,832,BUY,MARKET,0,82
997,ADD,833,BUY,LIMIT,9939,9
998,ADD,834,BUY,LIMIT,9952,88
999,ADD,835,SELL,MARKET,0,86
1000,ADD,836,SELL,LIMIT,9939,38
